Date,Value,,30-day average
03/01/2000,2.475,,2.598306452
04/01/2000,2.4725,,2.604032258
05/01/2000,2.4975,,2.608951613
06/01/2000,2.485,,2.613790323
07/01/2000,2.5175,,2.618225806
10/01/2000,2.535,,2.619193548
11/01/2000,2.5375,,2.620403226
12/01/2000,2.5875,,2.62
13/01/2000,2.635,,2.617774194
14/01/2000,2.65,,2.615548387
18/01/2000,2.645,,2.613854839
19/01/2000,2.66,,2.61183871
20/01/2000,2.65,,2.60933871
21/01/2000,2.6425,,2.607887097
24/01/2000,2.66,,2.606435484
25/01/2000,2.6475,,2.605064516
26/01/2000,2.6,,2.604580645
27/01/2000,2.635,,2.604580645
28/01/2000,2.5975,,2.604580645
31/01/2000,2.5625,,2.608209677
01/02/2000,2.58,,2.612241935
02/02/2000,2.5725,,2.614903226
03/02/2000,2.5375,,2.619741935
04/02/2000,2.57,,2.623774194
07/02/2000,2.5875,,2.624822581
08/02/2000,2.5925,,2.625790323
09/02/2000,2.655,,2.624822581
10/02/2000,2.7175,,2.620709677
11/02/2000,2.695,,2.615145161
14/02/2000,2.6875,,2.608774194
15/02/2000,2.66,,2.603129032
16/02/2000,2.6525,,2.599741935
17/02/2000,2.625,,2.598774194
18/02/2000,2.6475,,2.597241935
22/02/2000,2.6225,,2.59433871
23/02/2000,2.5475,,2.592403226
24/02/2000,2.5725,,2.592080645
25/02/2000,2.525,,2.592483871
28/02/2000,2.5185,,2.592564516
29/02/2000,2.566,,2.592854839
01/03/2000,2.5975,,2.5925
02/03/2000,2.5825,,2.591854839
03/03/2000,2.5825,,2.591048387
06/03/2000,2.605,,2.589435484
07/03/2000,2.5975,,2.586774194
08/03/2000,2.6175,,2.584596774
09/03/2000,2.6325,,2.581129032
10/03/2000,2.6,,2.577096774
13/03/2000,2.635,,2.575419355
14/03/2000,2.71,,2.572193548
15/03/2000,2.6875,,2.565032258
16/03/2000,2.6625,,2.559709677
17/03/2000,2.7225,,2.559225806
20/03/2000,2.6625,,2.557129032
21/03/2000,2.6025,,2.558983871
22/03/2000,2.6175,,2.564225806
23/03/2000,2.5625,,2.567774194
24/03/2000,2.5275,,2.571806452
27/03/2000,2.545,,2.576887097
28/03/2000,2.4975,,2.5835
29/03/2000,2.5125,,2.593903226
30/03/2000,2.555,,2.604548387
31/03/2000,2.6225,,2.613177419
03/04/2000,2.5775,,2.619306452
04/04/2000,2.5575,,2.625516129
05/04/2000,2.5625,,2.630758065
06/04/2000,2.5375,,2.637209677
07/04/2000,2.585,,2.645758065
10/04/2000,2.5275,,2.653096774
11/04/2000,2.5275,,2.661725806
12/04/2000,2.555,,2.670354839
13/04/2000,2.5775,,2.6785
14/04/2000,2.5575,,2.683822581
17/04/2000,2.5325,,2.689951613
18/04/2000,2.5225,,2.695516129
19/04/2000,2.53,,2.701645161
20/04/2000,2.51,,2.70583871
24/04/2000,2.5075,,2.711
25/04/2000,2.548,,2.715354839
26/04/2000,2.535,,2.719129032
27/04/2000,2.488,,2.724370968
28/04/2000,2.5225,,2.72983871
01/05/2000,2.6475,,2.733870968
02/05/2000,2.6575,,2.732741935
03/05/2000,2.72,,2.731774194
04/05/2000,2.765,,2.728870968
05/05/2000,2.7275,,2.726370968
08/05/2000,2.6875,,2.726693548
09/05/2000,2.685,,2.729354839
10/05/2000,2.75,,2.732258065
11/05/2000,2.82,,2.731370968
12/05/2000,2.8425,,2.728790323
15/05/2000,2.8225,,2.726145161
16/05/2000,2.8125,,2.724322581
17/05/2000,2.77,,2.723774194
18/05/2000,2.72,,2.72116129
19/05/2000,2.7625,,2.716483871
22/05/2000,2.8025,,2.71083871
23/05/2000,2.8125,,2.702693548
24/05/2000,2.795,,2.694145161
25/05/2000,2.795,,2.686887097
26/05/2000,2.8075,,2.679387097
30/05/2000,2.7425,,2.670274194
31/05/2000,2.7475,,2.663903226
01/06/2000,2.705,,2.655516129
02/06/2000,2.7125,,2.647048387
05/06/2000,2.66,,2.637370968
06/06/2000,2.67,,2.630435484
07/06/2000,2.6425,,2.623903226
08/06/2000,2.665,,2.618419355
09/06/2000,2.6975,,2.611645161
12/06/2000,2.6575,,2.603822581
13/06/2000,2.6475,,2.596887097
14/06/2000,2.6125,,2.590758065
15/06/2000,2.6275,,2.586483871
16/06/2000,2.63,,2.58116129
19/06/2000,2.6875,,2.575354839
20/06/2000,2.7375,,2.568096774
21/06/2000,2.77,,2.557935484
22/06/2000,2.775,,2.545032258
23/06/2000,2.7225,,2.53083871
26/06/2000,2.74,,2.519306452
27/06/2000,2.7605,,2.506887097
28/06/2000,2.766,,2.493887097
29/06/2000,2.7955,,2.481032258
30/06/2000,2.689,,2.467790323
03/07/2000,2.575,,2.458629032
05/07/2000,2.5875,,2.454112903
06/07/2000,2.55,,2.447903226
07/07/2000,2.5475,,2.44266129
10/07/2000,2.57,,2.436693548
11/07/2000,2.5625,,2.429516129
12/07/2000,2.525,,2.422258065
13/07/2000,2.545,,2.418225806
14/07/2000,2.4875,,2.414032258
17/07/2000,2.4425,,2.413225806
18/07/2000,2.4125,,2.417548387
19/07/2000,2.445,,2.422645161
20/07/2000,2.4675,,2.429177419
21/07/2000,2.4725,,2.435870968
24/07/2000,2.455,,2.443048387
25/07/2000,2.455,,2.449016129
26/07/2000,2.4425,,2.455467742
27/07/2000,2.4575,,2.462564516
28/07/2000,2.48,,2.468935484
31/07/2000,2.4625,,2.473048387
01/08/2000,2.45,,2.476516129
02/08/2000,2.4625,,2.4795
03/08/2000,2.4225,,2.481435484
04/08/2000,2.37,,2.485951613
07/08/2000,2.335,,2.489903226
08/08/2000,2.365,,2.495145161
09/08/2000,2.355,,2.498693548
10/08/2000,2.3575,,2.503612903
11/08/2000,2.3675,,2.50933871
14/08/2000,2.385,,2.515064516
15/08/2000,2.405,,2.521516129
16/08/2000,2.435,,2.527564516
17/08/2000,2.395,,2.5345
18/08/2000,2.3875,,2.543370968
21/08/2000,2.3625,,2.553048387
22/08/2000,2.3475,,2.563048387
23/08/2000,2.3375,,2.573532258
24/08/2000,2.4,,2.584580645
25/08/2000,2.415,,2.593370968
28/08/2000,2.4625,,2.604258065
29/08/2000,2.5765,,2.614096774
30/08/2000,2.5705,,2.619209677
31/08/2000,2.6475,,2.6225
01/09/2000,2.675,,2.624435484
05/09/2000,2.695,,2.624758065
06/09/2000,2.64,,2.622903226
07/09/2000,2.655,,2.621693548
08/09/2000,2.6625,,2.620322581
11/09/2000,2.655,,2.617258065
12/09/2000,2.6075,,2.614274194
13/09/2000,2.57,,2.612580645
14/09/2000,2.5425,,2.61233871
15/09/2000,2.5225,,2.613870968
18/09/2000,2.5625,,2.614919355
19/09/2000,2.4925,,2.614435484
20/09/2000,2.4975,,2.616209677
21/09/2000,2.475,,2.619435484
22/09/2000,2.5075,,2.624758065
25/09/2000,2.535,,2.628629032
26/09/2000,2.545,,2.631451613
27/09/2000,2.585,,2.634919355
28/09/2000,2.5925,,2.63483871
29/09/2000,2.65,,2.634032258
02/10/2000,2.67,,2.631693548
03/10/2000,2.6875,,2.628064516
04/10/2000,2.6725,,2.623467742
05/10/2000,2.6725,,2.619354839
06/10/2000,2.68,,2.615725806
09/10/2000,2.6725,,2.611854839
10/10/2000,2.7525,,2.607822581
11/10/2000,2.7675,,2.602096774
12/10/2000,2.735,,2.596854839
13/10/2000,2.6725,,2.592790323
16/10/2000,2.7075,,2.591290323
17/10/2000,2.685,,2.588612903
18/10/2000,2.6375,,2.58916129
19/10/2000,2.6025,,2.593677419
20/10/2000,2.6125,,2.599887097
23/10/2000,2.5675,,2.605048387
24/10/2000,2.5625,,2.6115
25/10/2000,2.555,,2.616096774
26/10/2000,2.5625,,2.621903226
27/10/2000,2.59,,2.626580645
30/10/2000,2.555,,2.630290323
31/10/2000,2.5475,,2.635048387
01/11/2000,2.5475,,2.639322581
02/11/2000,2.5975,,2.642709677
03/11/2000,2.64,,2.645612903
06/11/2000,2.6275,,2.648354839
07/11/2000,2.6225,,2.651016129
08/11/2000,2.6525,,2.654403226
09/11/2000,2.5825,,2.657790323
10/11/2000,2.5675,,2.663032258
13/11/2000,2.5775,,2.668193548
14/11/2000,2.5575,,2.672709677
15/11/2000,2.545,,2.680370968
16/11/2000,2.545,,2.687387097
17/11/2000,2.56,,2.69666129
20/11/2000,2.56,,2.705774194
21/11/2000,2.5475,,2.714483871
22/11/2000,2.575,,2.723596774
24/11/2000,2.605,,2.732467742
27/11/2000,2.609,,2.74166129
28/11/2000,2.626,,2.750967742
29/11/2000,2.6245,,2.759483871
30/11/2000,2.702,,2.76683871
01/12/2000,2.7775,,2.770806452
04/12/2000,2.795,,2.772983871
05/12/2000,2.7725,,2.774919355
06/12/2000,2.7675,,2.7775
07/12/2000,2.705,,2.780403226
08/12/2000,2.735,,2.785241935
11/12/2000,2.7075,,2.787016129
12/12/2000,2.705,,2.788790323
13/12/2000,2.7025,,2.788387097
14/12/2000,2.68,,2.788467742
15/12/2000,2.6525,,2.790080645
18/12/2000,2.6875,,2.791693548
19/12/2000,2.725,,2.792741935
20/12/2000,2.71,,2.791451613
21/12/2000,2.7275,,2.79016129
22/12/2000,2.7575,,2.788306452
26/12/2000,2.745,,2.785403226
27/12/2000,2.7275,,2.782741935
28/12/2000,2.7175,,2.779193548
29/12/2000,2.795,,2.776370968
02/01/2001,2.7625,,2.7725
03/01/2001,2.8325,,2.769677419
04/01/2001,2.8425,,2.763548387
05/01/2001,2.83,,2.757741935
08/01/2001,2.83,,2.751048387
09/01/2001,2.85,,2.743145161
10/01/2001,2.89,,2.735596774
11/01/2001,2.8975,,2.727274194
12/01/2001,2.89,,2.719145161
16/01/2001,2.8525,,2.714435484
17/01/2001,2.825,,2.711854839
18/01/2001,2.845,,2.711129032
19/01/2001,2.855,,2.710887097
22/01/2001,2.8525,,2.709919355
23/01/2001,2.8575,,2.708225806
24/01/2001,2.855,,2.706370968
25/01/2001,2.79,,2.704435484
26/01/2001,2.7625,,2.706532258
29/01/2001,2.6925,,2.709516129
30/01/2001,2.705,,2.714193548
31/01/2001,2.73,,2.715241935
01/02/2001,2.7025,,2.714435484
02/02/2001,2.72,,2.713951613
05/02/2001,2.685,,2.713548387
06/02/2001,2.67,,2.712903226
07/02/2001,2.67,,2.710564516
08/02/2001,2.6675,,2.709032258
09/02/2001,2.6625,,2.709112903
12/02/2001,2.6175,,2.709354839
13/02/2001,2.63,,2.71016129
14/02/2001,2.675,,2.710806452
15/02/2001,2.675,,2.706774194
16/02/2001,2.6425,,2.704032258
20/02/2001,2.6625,,2.703225806
21/02/2001,2.6225,,2.702903226
22/02/2001,2.585,,2.703790323
23/02/2001,2.616,,2.704919355
26/02/2001,2.632,,2.704403226
27/02/2001,2.6455,,2.702483871
28/02/2001,2.744,,2.701258065
01/03/2001,2.7725,,2.698790323
02/03/2001,2.8025,,2.696290323
05/03/2001,2.8375,,2.691612903
06/03/2001,2.825,,2.686612903
07/03/2001,2.8,,2.681774194
08/03/2001,2.8,,2.677580645
09/03/2001,2.795,,2.672580645
12/03/2001,2.855,,2.6675
13/03/2001,2.855,,2.662774194
14/03/2001,2.8375,,2.659177419
15/03/2001,2.7375,,2.655274194
16/03/2001,2.705,,2.65766129
19/03/2001,2.6875,,2.661370968
20/03/2001,2.7075,,2.664516129
21/03/2001,2.665,,2.665403226
22/03/2001,2.5975,,2.667741935
23/03/2001,2.6225,,2.670806452
26/03/2001,2.67,,2.672258065
27/03/2001,2.67,,2.671854839
28/03/2001,2.6425,,2.67233871
29/03/2001,2.65,,2.674596774
30/03/2001,2.55,,2.678951613
02/04/2001,2.59,,2.686209677
03/04/2001,2.6175,,2.691612903
04/04/2001,2.6525,,2.696129032
05/04/2001,2.65,,2.698225806
06/04/2001,2.62,,2.697580645
09/04/2001,2.6,,2.696854839
10/04/2001,2.5725,,2.696854839
11/04/2001,2.6075,,2.698306452
12/04/2001,2.6675,,2.697983871
16/04/2001,2.695,,2.69733871
17/04/2001,2.6575,,2.695564516
18/04/2001,2.6825,,2.695967742
19/04/2001,2.675,,2.696774194
20/04/2001,2.67,,2.695483871
23/04/2001,2.645,,2.693387097
24/04/2001,2.6375,,2.692419355
25/04/2001,2.7085,,2.692580645
26/04/2001,2.7435,,2.690370968
27/04/2001,2.7165,,2.686306452
30/04/2001,2.8115,,2.683596774
01/05/2001,2.82,,2.677419355
02/05/2001,2.785,,2.670080645
03/05/2001,2.735,,2.662741935
04/05/2001,2.7375,,2.659274194
07/05/2001,2.6925,,2.655322581
08/05/2001,2.6675,,2.651048387
09/05/2001,2.6575,,2.64733871
10/05/2001,2.685,,2.642580645
11/05/2001,2.7125,,2.635241935
14/05/2001,2.785,,2.628532258
15/05/2001,2.775,,2.619919355
16/05/2001,2.7575,,2.610983871
17/05/2001,2.7575,,2.604532258
18/05/2001,2.7175,,2.599774194
21/05/2001,2.63,,2.597112903
22/05/2001,2.5975,,2.598322581
23/05/2001,2.6,,2.601145161
24/05/2001,2.6175,,2.603725806
25/05/2001,2.5975,,2.606709677
29/05/2001,2.6475,,2.610903226
30/05/2001,2.64,,2.618806452
31/05/2001,2.67,,2.626064516
01/06/2001,2.7075,,2.630903226
04/06/2001,2.635,,2.637112903
05/06/2001,2.605,,2.645258065
06/06/2001,2.615,,2.654451613
07/06/2001,2.6425,,2.661467742
08/06/2001,2.64,,2.667677419
11/06/2001,2.6175,,2.673645161
12/06/2001,2.6325,,2.68033871
13/06/2001,2.62,,2.686064516
14/06/2001,2.5925,,2.691951613
15/06/2001,2.5575,,2.697677419
18/06/2001,2.6275,,2.705016129
19/06/2001,2.615,,2.708806452
20/06/2001,2.56,,2.711387097
21/06/2001,2.5525,,2.714209677
22/06/2001,2.51,,2.717354839
25/06/2001,2.4575,,2.722516129
26/06/2001,2.5045,,2.729854839
27/06/2001,2.518,,2.736483871
28/06/2001,2.498,,2.742435484
29/06/2001,2.5575,,2.749435484
02/07/2001,2.61,,2.753629032
03/07/2001,2.635,,2.755403226
05/07/2001,2.6675,,2.756532258
06/07/2001,2.685,,2.756693548
09/07/2001,2.68,,2.755967742
10/07/2001,2.71,,2.755967742
11/07/2001,2.7275,,2.755725806
12/07/2001,2.8925,,2.757177419
13/07/2001,2.865,,2.75233871
16/07/2001,2.82,,2.748145161
17/07/2001,2.9,,2.745064516
18/07/2001,2.8875,,2.741903226
19/07/2001,2.89,,2.739096774
20/07/2001,2.8325,,2.738387097
23/07/2001,2.835,,2.739758065
24/07/2001,2.825,,2.740403226
25/07/2001,2.825,,2.74
26/07/2001,2.81,,2.739274194
27/07/2001,2.8025,,2.739193548
30/07/2001,2.77,,2.739758065
31/07/2001,2.785,,2.738225806
01/08/2001,2.745,,2.736935484
02/08/2001,2.695,,2.734677419
03/08/2001,2.6475,,2.7325
06/08/2001,2.65,,2.732822581
07/08/2001,2.67,,2.733145161
08/08/2001,2.685,,2.733064516
09/08/2001,2.71,,2.733790323
10/08/2001,2.7025,,2.735241935
13/08/2001,2.715,,2.736612903
14/08/2001,2.6875,,2.736370968
15/08/2001,2.665,,2.735564516
16/08/2001,2.67,,2.734596774
17/08/2001,2.6725,,2.735403226
20/08/2001,2.6625,,2.737177419
21/08/2001,2.68,,2.739435484
22/08/2001,2.7025,,2.740645161
23/08/2001,2.7725,,2.741935484
24/08/2001,2.7425,,2.7425
27/08/2001,2.735,,2.744112903
28/08/2001,2.7245,,2.745
29/08/2001,2.802,,2.74533871
30/08/2001,2.8005,,2.744548387
31/08/2001,2.868,,2.746064516
04/09/2001,2.875,,2.74483871
05/09/2001,2.855,,2.744677419
06/09/2001,2.8125,,2.743548387
07/09/2001,2.8025,,2.744919355
10/09/2001,2.8075,,2.746048387
13/09/2001,2.82,,2.748709677
14/09/2001,2.7225,,2.752903226
17/09/2001,2.745,,2.759032258
18/09/2001,2.675,,2.765806452
19/09/2001,2.6275,,2.774112903
20/09/2001,2.6575,,2.7825
21/09/2001,2.66,,2.788870968
24/09/2001,2.6675,,2.794758065
25/09/2001,2.7075,,2.800806452
26/09/2001,2.755,,2.806048387
27/09/2001,2.745,,2.808709677
28/09/2001,2.7075,,2.812419355
01/10/2001,2.6625,,2.816370968
02/10/2001,2.635,,2.82016129
03/10/2001,2.695,,2.825725806
04/10/2001,2.7275,,2.829193548
05/10/2001,2.7325,,2.834516129
08/10/2001,2.7175,,2.839677419
09/10/2001,2.7425,,2.844516129
10/10/2001,2.79,,2.848629032
11/10/2001,2.7925,,2.851854839
12/10/2001,2.7625,,2.851129032
15/10/2001,2.735,,2.852612903
16/10/2001,2.7775,,2.853903226
17/10/2001,2.8475,,2.854096774
18/10/2001,2.83,,2.855112903
19/10/2001,2.87,,2.856483871
22/10/2001,2.82,,2.855435484
23/10/2001,2.855,,2.856483871
24/10/2001,2.8375,,2.855274194
25/10/2001,2.89,,2.855354839
26/10/2001,2.95,,2.853580645
29/10/2001,2.9125,,2.850919355
30/10/2001,2.955,,2.849225806
31/10/2001,2.9325,,2.845032258
01/11/2001,2.8875,,2.842935484
02/11/2001,2.855,,2.842129032
05/11/2001,2.8425,,2.842209677
06/11/2001,2.855,,2.845032258
07/11/2001,2.87,,2.845677419
08/11/2001,2.8375,,2.846241935
09/11/2001,2.86,,2.846483871
12/11/2001,2.83,,2.848096774
13/11/2001,2.78,,2.850435484
14/11/2001,2.8075,,2.853983871
15/11/2001,2.8025,,2.857612903
16/11/2001,2.8925,,2.863983871
19/11/2001,2.8925,,2.869709677
20/11/2001,2.8675,,2.874709677
21/11/2001,2.87,,2.880596774
23/11/2001,2.89,,2.885677419
26/11/2001,2.77,,2.890354839
27/11/2001,2.8085,,2.900435484
28/11/2001,2.775,,2.908790323
29/11/2001,2.7835,,2.916693548
30/11/2001,2.879,,2.924806452
03/12/2001,2.8725,,2.928951613
04/12/2001,2.8375,,2.932419355
05/12/2001,2.8525,,2.936129032
06/12/2001,2.8175,,2.939919355
07/12/2001,2.84,,2.945322581
10/12/2001,2.835,,2.95016129
11/12/2001,2.8675,,2.95266129
12/12/2001,2.86,,2.953548387
13/12/2001,2.825,,2.953306452
14/12/2001,2.8675,,2.954435484
17/12/2001,2.8625,,2.954516129
18/12/2001,2.8575,,2.952741935
19/12/2001,2.93,,2.951854839
20/12/2001,2.875,,2.947741935
21/12/2001,2.8875,,2.945645161
26/12/2001,2.845,,2.943387097
27/12/2001,2.91,,2.942258065
28/12/2001,2.9025,,2.938951613
31/12/2001,2.89,,2.936370968
02/01/2002,2.92,,2.933709677
03/01/2002,3,,2.928306452
04/01/2002,3.07,,2.921129032
07/01/2002,3.0475,,2.912419355
08/01/2002,3.05,,2.904032258
09/01/2002,3.0275,,2.896048387
10/01/2002,3.035,,2.888467742
11/01/2002,3.0825,,2.880129032
14/01/2002,3.0675,,2.869822581
15/01/2002,3.02,,2.85933871
16/01/2002,3.035,,2.851758065
17/01/2002,3.0075,,2.843693548
18/01/2002,2.98,,2.837645161
22/01/2002,2.9525,,2.832483871
23/01/2002,2.97,,2.827483871
24/01/2002,2.985,,2.821274194
25/01/2002,2.99,,2.813370968
28/01/2002,2.9125,,2.806032258
29/01/2002,2.895,,2.801193548
30/01/2002,2.8525,,2.797887097
31/01/2002,2.86,,2.796919355
01/02/2002,2.87,,2.794258065
04/02/2002,2.8075,,2.792483871
05/02/2002,2.83,,2.791354839
06/02/2002,2.8025,,2.791032258
07/02/2002,2.81,,2.791516129
08/02/2002,2.8175,,2.792403226
11/02/2002,2.81,,2.794177419
12/02/2002,2.8075,,2.798451613
13/02/2002,2.8225,,2.799822581
14/02/2002,2.8075,,2.800790323
15/02/2002,2.7525,,2.801596774
19/02/2002,2.7775,,2.804258065
20/02/2002,2.8,,2.805145161
21/02/2002,2.7875,,2.804258065
22/02/2002,2.8025,,2.802403226
25/02/2002,2.7925,,2.799177419
26/02/2002,2.7765,,2.797
27/02/2002,2.763,,2.794935484
28/02/2002,2.7425,,2.793709677
01/03/2002,2.785,,2.792903226
04/03/2002,2.785,,2.791774194
05/03/2002,2.82,,2.790887097
06/03/2002,2.82,,2.786451613
07/03/2002,2.7975,,2.781612903
08/03/2002,2.7775,,2.776774194
11/03/2002,2.74,,2.7725
12/03/2002,2.7625,,2.769112903
13/03/2002,2.7625,,2.76466129
14/03/2002,2.7925,,2.759822581
15/03/2002,2.8225,,2.754064516
18/03/2002,2.7775,,2.749258065
19/03/2002,2.815,,2.747967742
20/03/2002,2.7725,,2.743129032
21/03/2002,2.82,,2.740306452
22/03/2002,2.8175,,2.736919355
25/03/2002,2.8375,,2.734258065
26/03/2002,2.8725,,2.730548387
27/03/2002,2.9425,,2.725870968
28/03/2002,2.85,,2.718532258
01/04/2002,2.8525,,2.716516129
02/04/2002,2.8325,,2.71433871
03/04/2002,2.835,,2.714419355
04/04/2002,2.805,,2.71216129
05/04/2002,2.7725,,2.709983871
08/04/2002,2.73,,2.709822581
09/04/2002,2.7025,,2.709822581
10/04/2002,2.725,,2.709419355
11/04/2002,2.7125,,2.709096774
12/04/2002,2.725,,2.708451613
15/04/2002,2.7175,,2.708290323
16/04/2002,2.75,,2.709741935
17/04/2002,2.7575,,2.710225806
18/04/2002,2.6825,,2.712322581
19/04/2002,2.67,,2.718290323
22/04/2002,2.6475,,2.723129032
23/04/2002,2.645,,2.729096774
24/04/2002,2.635,,2.734258065
25/04/2002,2.6245,,2.737967742
26/04/2002,2.6125,,2.743064516
29/04/2002,2.614,,2.748951613
30/04/2002,2.6735,,2.756080645
01/05/2002,2.7375,,2.76516129
02/05/2002,2.665,,2.771774194
03/05/2002,2.685,,2.779112903
06/05/2002,2.715,,2.785806452
07/05/2002,2.735,,2.792258065
08/05/2002,2.7225,,2.797983871
09/05/2002,2.7275,,2.802822581
10/05/2002,2.715,,2.808951613
13/05/2002,2.7875,,2.815806452
14/05/2002,2.785,,2.821435484
15/05/2002,2.835,,2.831919355
16/05/2002,2.765,,2.841048387
17/05/2002,2.7375,,2.855887097
20/05/2002,2.7675,,2.870967742
21/05/2002,2.73,,2.885564516
22/05/2002,2.69,,2.901612903
23/05/2002,2.715,,2.917096774
24/05/2002,2.6925,,2.932903226
28/05/2002,2.72,,2.950806452
29/05/2002,2.7625,,2.96733871
30/05/2002,2.765,,2.980887097
31/05/2002,2.8225,,2.996129032
03/06/2002,2.8675,,3.012822581
04/06/2002,2.82,,3.028387097
05/06/2002,2.8325,,3.044919355
06/06/2002,2.805,,3.060241935
07/06/2002,2.75,,3.079354839
10/06/2002,2.7825,,3.097983871
11/06/2002,2.795,,3.116612903
12/06/2002,2.835,,3.134516129
13/06/2002,2.955,,3.151129032
14/06/2002,2.9425,,3.161129032
17/06/2002,2.8925,,3.171370968
18/06/2002,2.8925,,3.185806452
19/06/2002,2.915,,3.200483871
20/06/2002,2.9125,,3.21516129
21/06/2002,2.8725,,3.230241935
24/06/2002,2.9175,,3.247822581
25/06/2002,2.9275,,3.265403226
26/06/2002,2.962,,3.28016129
27/06/2002,3.11,,3.295741935
28/06/2002,3.118,,3.308887097
01/07/2002,3.225,,3.323387097
02/07/2002,3.205,,3.334516129
03/07/2002,3.22,,3.344193548
05/07/2002,3.2275,,3.3525
08/07/2002,3.17,,3.361048387
09/07/2002,3.205,,3.368064516
10/07/2002,3.2475,,3.373790323
11/07/2002,3.2325,,3.378790323
12/07/2002,3.1825,,3.386693548
15/07/2002,3.2375,,3.398064516
16/07/2002,3.34,,3.408112903
17/07/2002,3.35,,3.416354839
18/07/2002,3.3325,,3.424580645
19/07/2002,3.3075,,3.435935484
22/07/2002,3.3975,,3.449967742
23/07/2002,3.3275,,3.464967742
24/07/2002,3.36,,3.484403226
25/07/2002,3.35,,3.508274194
26/07/2002,3.35,,3.53633871
29/07/2002,3.265,,3.562467742
30/07/2002,3.26,,3.590774194
31/07/2002,3.34,,3.616580645
01/08/2002,3.3475,,3.635532258
02/08/2002,3.37,,3.656822581
05/08/2002,3.38,,3.67883871
06/08/2002,3.4175,,3.703032258
07/08/2002,3.4625,,3.720370968
08/08/2002,3.385,,3.737709677
09/08/2002,3.445,,3.75416129
12/08/2002,3.5175,,3.773193548
13/08/2002,3.5675,,3.785854839
14/08/2002,3.57,,3.800532258
15/08/2002,3.505,,3.815209677
16/08/2002,3.4775,,3.830048387
19/08/2002,3.4925,,3.845774194
20/08/2002,3.3875,,3.856822581
21/08/2002,3.3825,,3.868435484
22/08/2002,3.4025,,3.880693548
23/08/2002,3.4775,,3.894080645
26/08/2002,3.535,,3.905048387
27/08/2002,3.549,,3.911096774
28/08/2002,3.5955,,3.914596774
29/08/2002,3.605,,3.916516129
30/08/2002,3.6845,,3.917403226
03/09/2002,3.7425,,3.925403226
04/09/2002,3.8625,,3.936370968
05/09/2002,3.93,,3.942741935
06/09/2002,4.1,,3.949193548
09/09/2002,4.22,,3.948790323
10/09/2002,4.16,,3.942903226
11/09/2002,4.1425,,3.936612903
12/09/2002,4.06,,3.935806452
13/09/2002,3.9275,,3.937258065
16/09/2002,4.0075,,3.944596774
17/09/2002,4.0525,,3.949435484
18/09/2002,4.13,,3.949919355
19/09/2002,3.955,,3.946451613
20/09/2002,4,,3.952258065
23/09/2002,3.895,,3.954919355
24/09/2002,4.035,,3.958548387
25/09/2002,3.91,,3.955645161
26/09/2002,4.0225,,3.957580645
27/09/2002,4.025,,3.951209677
30/09/2002,3.965,,3.945080645
01/10/2002,3.965,,3.937983871
02/10/2002,3.835,,3.932983871
03/10/2002,3.7475,,3.935483871
04/10/2002,3.7625,,3.940322581
07/10/2002,3.8175,,3.942258065
08/10/2002,3.8175,,3.943306452
09/10/2002,3.7225,,3.940967742
10/10/2002,3.6575,,3.941612903
11/10/2002,3.655,,3.944193548
14/10/2002,3.6325,,3.949677419
15/10/2002,3.9325,,3.953887097
16/10/2002,4.0825,,3.950403226
17/10/2002,4.06,,3.940774194
18/10/2002,4.13,,3.931177419
21/10/2002,4.0875,,3.91416129
22/10/2002,4.0375,,3.899
23/10/2002,3.965,,3.882629032
24/10/2002,4.1175,,3.870129032
25/10/2002,4.105,,3.852629032
28/10/2002,4.155,,3.832951613
29/10/2002,4.1575,,3.813354839
30/10/2002,4.0675,,3.793596774
31/10/2002,4.0225,,3.776258065
01/11/2002,4.135,,3.761016129
04/11/2002,4.0825,,3.744241935
05/11/2002,4.0075,,3.727387097
06/11/2002,3.945,,3.711096774
07/11/2002,3.97,,3.694403226
08/11/2002,3.825,,3.677870968
11/11/2002,3.835,,3.663596774
12/11/2002,3.745,,3.647306452
13/11/2002,3.81,,3.632629032
14/11/2002,3.9125,,3.614564516
15/11/2002,3.8975,,3.594403226
18/11/2002,3.8225,,3.575290323
19/11/2002,3.85,,3.558919355
20/11/2002,3.745,,3.540451613
21/11/2002,3.7425,,3.528354839
22/11/2002,3.7375,,3.513758065
25/11/2002,3.825,,3.496177419
26/11/2002,3.763,,3.473193548
27/11/2002,3.8245,,3.453177419
29/11/2002,3.784,,3.430693548
02/12/2002,3.7625,,3.408951613
03/12/2002,3.6025,,3.389758065
04/12/2002,3.6175,,3.376532258
05/12/2002,3.53,,3.361290323
06/12/2002,3.5775,,3.347983871
09/12/2002,3.575,,3.335322581
10/12/2002,3.495,,3.32016129
11/12/2002,3.5475,,3.309677419
12/12/2002,3.545,,3.296209677
13/12/2002,3.53,,3.283467742
16/12/2002,3.55,,3.272983871
17/12/2002,3.615,,3.262822581
18/12/2002,3.56,,3.250725806
19/12/2002,3.5025,,3.240403226
20/12/2002,3.4275,,3.232903226
23/12/2002,3.4575,,3.229112903
26/12/2002,3.3825,,3.225564516
27/12/2002,3.33,,3.222903226
30/12/2002,3.29,,3.220483871
31/12/2002,3.25,,3.219677419
02/01/2003,3.2875,,3.22266129
03/01/2003,3.305,,3.22483871
06/01/2003,3.315,,3.223951613
07/01/2003,3.2775,,3.224112903
08/01/2003,3.37,,3.224354839
